nbOpes,type,size,nbRenamingBots
121000,rlsWithoutGC,25085906,4
121000,rlsWithGC,123506,4
120000,rlsWithoutGC,22901836,4
120000,rlsWithGC,2126642,4
120000,content,119836,4
121000,rlsWithoutGC,24380048,4
121000,rlsWithGC,123416,4
120000,rlsWithoutGC,25635708,4
120000,rlsWithGC,2195144,4
120000,content,119792,4
121000,rlsWithoutGC,27172388,4
121000,rlsWithGC,123364,4
120000,rlsWithoutGC,24399852,4
120000,rlsWithGC,2133238,4
120000,content,119956,4
121000,rlsWithoutGC,25877448,4
121000,rlsWithGC,123552,4
120000,rlsWithoutGC,24016046,4
120000,rlsWithGC,2088244,4
120000,content,119852,4
121000,rlsWithoutGC,25471936,4
121000,rlsWithGC,123432,4
120000,rlsWithoutGC,22084378,4
120000,rlsWithGC,2162922,4
120000,content,119784,4
121000,rlsWithoutGC,23614596,4
121000,rlsWithGC,123352,4
120000,rlsWithoutGC,24597308,4
120000,rlsWithGC,2124690,4
120000,content,119532,4
121000,rlsWithoutGC,26085390,4
121000,rlsWithGC,123110,4
120000,rlsWithoutGC,25338666,4
120000,rlsWithGC,2195680,4
120000,content,120348,4
121000,rlsWithoutGC,26881376,4
121000,rlsWithGC,123928,4
120000,rlsWithoutGC,23533892,4
120000,rlsWithGC,2113978,4
120000,content,120162,4
121000,rlsWithoutGC,25023732,4
121000,rlsWithGC,123740,4
120000,rlsWithoutGC,22375924,4
120000,rlsWithGC,2086674,4
120000,content,119804,4
121000,rlsWithoutGC,23834792,4
121000,rlsWithGC,123384,4
120000,rlsWithoutGC,23692144,4
120000,rlsWithGC,2162066,4
120000,content,120472,4
121000,rlsWithoutGC,25199452,4
121000,rlsWithGC,124036,4
120000,rlsWithoutGC,24540584,4
120000,rlsWithGC,2161602,4
120000,content,120216,4
121000,rlsWithoutGC,26045292,4
121000,rlsWithGC,123812,4
120000,rlsWithoutGC,23659348,4
120000,rlsWithGC,2061864,4
120000,content,119396,4
121000,rlsWithoutGC,25095236,4
121000,rlsWithGC,123000,4
120000,rlsWithoutGC,26147036,4
120000,rlsWithGC,2062326,4
120000,content,119856,4
121000,rlsWithoutGC,27570278,4
121000,rlsWithGC,123454,4
130000,ls,18556218,1
130000,content,120216,1
130000,ls,18556218,2
130000,content,120216,2
130000,ls,18556218,3
130000,content,120216,3
130000,ls,18556218,4
130000,content,120216,4
130000,ls,21513768,1
130000,content,119624,1
130000,ls,21513768,2
130000,content,119624,2
130000,ls,21513768,3
130000,content,119624,3
130000,ls,21513768,4
130000,content,119624,4
130000,ls,22010296,1
130000,content,119988,1
130000,ls,22010296,2
130000,content,119988,2
130000,ls,22010296,3
130000,content,119988,3
130000,ls,22010296,4
130000,content,119988,4
130000,ls,21368806,1
130000,content,120036,1
130000,ls,21368806,2
130000,content,120036,2
130000,ls,21368806,3
130000,content,120036,3
130000,ls,21368806,4
130000,content,120036,4
130000,ls,21347286,1
130000,content,119568,1
130000,ls,21347286,2
130000,content,119568,2
130000,ls,21347286,3
130000,content,119568,3
130000,ls,21347286,4
130000,content,119568,4
130000,ls,20446618,1
130000,content,120700,1
130000,ls,20446618,2
130000,content,120700,2
130000,ls,20446618,3
130000,content,120700,3
130000,ls,20446618,4
130000,content,120700,4
130000,ls,18815376,1
130000,content,119724,1
130000,ls,18815376,2
130000,content,119724,2
130000,ls,18815376,3
130000,content,119724,3
130000,ls,18815376,4
130000,content,119724,4
130000,ls,17745746,1
130000,content,119620,1
130000,ls,17745746,2
130000,content,119620,2
130000,ls,17745746,3
130000,content,119620,3
130000,ls,17745746,4
130000,content,119620,4
130000,ls,20702416,1
130000,content,120112,1
130000,ls,20702416,2
130000,content,120112,2
130000,ls,20702416,3
130000,content,120112,3
130000,ls,20702416,4
130000,content,120112,4
130000,ls,21308396,1
130000,content,120520,1
130000,ls,21308396,2
130000,content,120520,2
130000,ls,21308396,3
130000,content,120520,3
130000,ls,21308396,4
130000,content,120520,4
130000,ls,20608672,1
130000,content,119452,1
130000,ls,20608672,2
130000,content,119452,2
130000,ls,20608672,3
130000,content,119452,3
130000,ls,20608672,4
130000,content,119452,4
130000,ls,19932670,1
130000,content,120096,1
130000,ls,19932670,2
130000,content,120096,2
130000,ls,19932670,3
130000,content,120096,3
130000,ls,19932670,4
130000,content,120096,4
130000,ls,23272768,1
130000,content,120088,1
130000,ls,23272768,2
130000,content,120088,2
130000,ls,23272768,3
130000,content,120088,3
130000,ls,23272768,4
130000,content,120088,4
130000,ls,21071706,1
130000,content,119292,1
130000,ls,21071706,2
130000,content,119292,2
130000,ls,21071706,3
130000,content,119292,3
130000,ls,21071706,4
130000,content,119292,4
130000,ls,20129004,1
130000,content,119982,1
130000,ls,20129004,2
130000,content,119982,2
130000,ls,20129004,3
130000,content,119982,3
130000,ls,20129004,4
130000,content,119982,4
130000,ls,20811198,1
130000,content,120316,1
130000,ls,20811198,2
130000,content,120316,2
130000,ls,20811198,3
130000,content,120316,3
130000,ls,20811198,4
130000,content,120316,4
130000,ls,23494030,1
130000,content,119876,1
130000,ls,23494030,2
130000,content,119876,2
130000,ls,23494030,3
130000,content,119876,3
130000,ls,23494030,4
130000,content,119876,4
130000,ls,20684170,1
130000,content,119904,1
130000,ls,20684170,2
130000,content,119904,2
130000,ls,20684170,3
130000,content,119904,3
130000,ls,20684170,4
130000,content,119904,4
130000,rlsWithoutGC,6958342,1
130000,rlsWithGC,664030,1
130000,content,120436,1
130000,rlsWithoutGC,7196546,1
130000,rlsWithGC,642118,1
130000,content,119772,1
130000,rlsWithoutGC,6637908,1
130000,rlsWithGC,698932,1
130000,content,120368,1
130000,rlsWithoutGC,7591230,1
130000,rlsWithGC,656166,1
130000,content,119940,1
130000,rlsWithoutGC,6888920,1
130000,rlsWithGC,647672,1
130000,content,119484,1
130000,rlsWithoutGC,7269728,1
130000,rlsWithGC,644316,1
130000,content,119836,1
130000,rlsWithoutGC,7658114,1
130000,rlsWithGC,652234,1
130000,content,119924,1
130000,rlsWithoutGC,6575180,1
130000,rlsWithGC,661676,1
130000,content,120188,1
130000,rlsWithoutGC,6911722,1
130000,rlsWithGC,660698,1
130000,content,120040,1
130000,rlsWithoutGC,6806952,1
130000,rlsWithGC,658808,1
130000,content,119888,1
130000,rlsWithoutGC,6538946,1
130000,rlsWithGC,666282,1
130000,content,120608,1
130000,rlsWithoutGC,7668300,1
130000,rlsWithGC,679560,1
130000,content,120252,1
130000,rlsWithoutGC,6933594,1
130000,rlsWithGC,686662,1
130000,content,119924,1
130000,rlsWithoutGC,7221832,1
130000,rlsWithGC,686656,1
130000,content,119670,1
130000,rlsWithoutGC,6873518,1
130000,rlsWithGC,673930,1
130000,content,120028,1
130000,rlsWithoutGC,6578362,1
130000,rlsWithGC,688914,1
130000,content,120264,1
130000,rlsWithoutGC,7222900,1
130000,rlsWithGC,642840,1
130000,content,119664,1
130000,rlsWithoutGC,6705638,1
130000,rlsWithGC,630762,1
130000,content,119772,1
130000,rlsWithoutGC,12575532,2
130000,rlsWithGC,680612,2
130000,content,120172,2
130000,rlsWithoutGC,14110248,2
130000,rlsWithGC,657972,2
130000,content,119932,2
130000,rlsWithoutGC,13496884,2
130000,rlsWithGC,651956,2
130000,content,119936,2
130000,rlsWithoutGC,13339212,2
130000,rlsWithGC,678092,2
130000,content,119712,2
130000,rlsWithoutGC,13749622,2
130000,rlsWithGC,655686,2
130000,content,120092,2
130000,rlsWithoutGC,12463788,2
130000,rlsWithGC,691396,2
130000,content,119700,2
130000,rlsWithoutGC,13570992,2
130000,rlsWithGC,709460,2
130000,content,120180,2
130000,rlsWithoutGC,12643762,2
130000,rlsWithGC,684002,2
130000,content,119516,2
130000,rlsWithoutGC,13035352,2
130000,rlsWithGC,663040,2
130000,content,120072,2
130000,rlsWithoutGC,13000986,2
130000,rlsWithGC,696914,2
130000,content,119968,2
130000,rlsWithoutGC,13974650,2
130000,rlsWithGC,692802,2
130000,content,119884,2
130000,rlsWithoutGC,12602770,2
130000,rlsWithGC,654402,2
130000,content,120004,2
130000,rlsWithoutGC,12630244,2
130000,rlsWithGC,673164,2
130000,content,120356,2
130000,rlsWithoutGC,13788004,2
130000,rlsWithGC,689140,2
130000,content,119960,2
130000,rlsWithoutGC,12543098,2
130000,rlsWithGC,698426,2
130000,content,119452,2
130000,rlsWithoutGC,12755744,2
130000,rlsWithGC,694120,2
130000,content,120408,2
130000,rlsWithoutGC,14387226,2
130000,rlsWithGC,644754,2
130000,content,120212,2
130000,rlsWithoutGC,12808602,2
130000,rlsWithGC,660922,2
130000,content,119976,2
130000,rlsWithoutGC,19412726,3
130000,rlsWithGC,683782,3
130000,content,120168,3
130000,rlsWithoutGC,19683150,3
130000,rlsWithGC,660882,3
130000,content,119900,3
130000,rlsWithoutGC,19212712,3
130000,rlsWithGC,685012,3
130000,content,119584,3
130000,rlsWithoutGC,19275464,3
130000,rlsWithGC,655356,3
130000,content,119772,3
130000,rlsWithoutGC,18828020,3
130000,rlsWithGC,659348,3
130000,content,119770,3
130000,rlsWithoutGC,18464790,3
130000,rlsWithGC,658318,3
130000,content,120332,3
130000,rlsWithoutGC,18821528,3
130000,rlsWithGC,661568,3
130000,content,120000,3
130000,rlsWithoutGC,20180980,3
130000,rlsWithGC,705592,3
130000,content,120458,3
130000,rlsWithoutGC,20080924,3
130000,rlsWithGC,656608,3
130000,content,120320,3
130000,rlsWithoutGC,18761396,3
130000,rlsWithGC,654964,3
130000,content,120344,3
130000,rlsWithoutGC,18801994,3
130000,rlsWithGC,674946,3
130000,content,120204,3
130000,rlsWithoutGC,20586340,3
130000,rlsWithGC,682904,3
130000,content,120404,3
130000,rlsWithoutGC,18928994,3
130000,rlsWithGC,652334,3
130000,content,119820,3
130000,rlsWithoutGC,19052858,3
130000,rlsWithGC,692130,3
130000,content,119516,3
130000,rlsWithoutGC,18783190,3
130000,rlsWithGC,645350,3
130000,content,120248,3
130000,rlsWithoutGC,19584664,3
130000,rlsWithGC,674476,3
130000,content,119392,3
130000,rlsWithoutGC,20575238,3
130000,rlsWithGC,670938,3
130000,content,120368,3
130000,rlsWithoutGC,19905912,3
130000,rlsWithGC,694300,3
130000,content,120148,3
130000,rlsWithoutGC,25085502,4
130000,rlsWithGC,653318,4
130000,content,120020,4
130000,rlsWithoutGC,29240962,4
130000,rlsWithGC,672586,4
130000,content,119840,4
130000,rlsWithoutGC,27215642,4
130000,rlsWithGC,704210,4
130000,content,120394,4
130000,rlsWithoutGC,24703534,4
130000,rlsWithGC,658078,4
130000,content,120048,4
130000,rlsWithoutGC,24890090,4
130000,rlsWithGC,690978,4
130000,content,119916,4
130000,rlsWithoutGC,25236560,4
130000,rlsWithGC,670312,4
130000,content,120112,4
130000,rlsWithoutGC,24698758,4
130000,rlsWithGC,663142,4
130000,content,119800,4
130000,rlsWithoutGC,25616530,4
130000,rlsWithGC,654130,4
130000,content,119792,4
130000,rlsWithoutGC,24912938,4
130000,rlsWithGC,656306,4
130000,content,119440,4
130000,rlsWithoutGC,27746184,4
130000,rlsWithGC,697160,4
130000,content,119708,4
130000,rlsWithoutGC,26428658,4
130000,rlsWithGC,674762,4
130000,content,119944,4
130000,rlsWithoutGC,26048720,4
130000,rlsWithGC,700216,4
130000,content,120116,4
130000,rlsWithoutGC,24144128,4
130000,rlsWithGC,652884,4
130000,content,119776,4
130000,rlsWithoutGC,26624044,4
130000,rlsWithGC,661764,4
130000,content,119688,4
130000,rlsWithoutGC,27414826,4
130000,rlsWithGC,657378,4
130000,content,120328,4
130000,rlsWithoutGC,25574540,4
130000,rlsWithGC,674548,4
130000,content,120430,4
130000,rlsWithoutGC,24372790,4
130000,rlsWithGC,661382,4
130000,content,119764,4
130000,rlsWithoutGC,25750564,4
130000,rlsWithGC,675148,4
130000,content,120640,4
130000,rlsWithoutGC,26609828,4
130000,rlsWithGC,688348,4
130000,content,120380,4
130000,rlsWithoutGC,25613684,4
130000,rlsWithGC,641448,4
130000,content,118928,4
130000,rlsWithoutGC,28126632,4
130000,rlsWithGC,679808,4
130000,content,119664,4
140000,ls,19175832,1
140000,content,120300,1
140000,ls,19175832,2
140000,content,120300,2
140000,ls,19175832,3
140000,content,120300,3
140000,ls,19175832,4
140000,content,120300,4
140000,ls,22230916,1
140000,content,119664,1
140000,ls,22230916,2
140000,content,119664,2
140000,ls,22230916,3
140000,content,119664,3
140000,ls,22230916,4
140000,content,119664,4
140000,ls,22704824,1
140000,content,120076,1
140000,ls,22704824,2
140000,content,120076,2
140000,ls,22704824,3
140000,content,120076,3
140000,ls,22704824,4
140000,content,120076,4
140000,ls,22159870,1
140000,content,120364,1
140000,ls,22159870,2
140000,content,120364,2
140000,ls,22159870,3
140000,content,120364,3
140000,ls,22159870,4
140000,content,120364,4
140000,ls,22030904,1
140000,content,119620,1
140000,ls,22030904,2
140000,content,119620,2
140000,ls,22030904,3
140000,content,119620,3
140000,ls,22030904,4
140000,content,119620,4
140000,ls,21071384,1
140000,content,120544,1
140000,ls,21071384,2
140000,content,120544,2
140000,ls,21071384,3
140000,content,120544,3
140000,ls,21071384,4
140000,content,120544,4
140000,ls,19454382,1
140000,content,119748,1
140000,ls,19454382,2
140000,content,119748,2
140000,ls,19454382,3
140000,content,119748,3
140000,ls,19454382,4
140000,content,119748,4
140000,ls,18454296,1
140000,content,119820,1
140000,ls,18454296,2
140000,content,119820,2
140000,ls,18454296,3
140000,content,119820,3
140000,ls,18454296,4
140000,content,119820,4
140000,ls,21396742,1
140000,content,120208,1
140000,ls,21396742,2
140000,content,120208,2
140000,ls,21396742,3
140000,content,120208,3
140000,ls,21396742,4
140000,content,120208,4
140000,ls,21917174,1
140000,content,120364,1
140000,ls,21917174,2
140000,content,120364,2
140000,ls,21917174,3
140000,content,120364,3
140000,ls,21917174,4
140000,content,120364,4
140000,ls,21240138,1
140000,content,119116,1
140000,ls,21240138,2
140000,content,119116,2
140000,ls,21240138,3
140000,content,119116,3
140000,ls,21240138,4
140000,content,119116,4
140000,ls,20581316,1
140000,content,119988,1
140000,ls,20581316,2
140000,content,119988,2
140000,ls,20581316,3
140000,content,119988,3
140000,ls,20581316,4
140000,content,119988,4
140000,ls,24120852,1
140000,content,120400,1
140000,ls,24120852,2
140000,content,120400,2
140000,ls,24120852,3
140000,content,120400,3
140000,ls,24120852,4
140000,content,120400,4
140000,ls,21808278,1
140000,content,119076,1
140000,ls,21808278,2
140000,content,119076,2
140000,ls,21808278,3
140000,content,119076,3
140000,ls,21808278,4
140000,content,119076,4
140000,ls,20772058,1
140000,content,119974,1
140000,ls,20772058,2
140000,content,119974,2
140000,ls,20772058,3
140000,content,119974,3
140000,ls,20772058,4
140000,content,119974,4
140000,ls,21384368,1
140000,content,119716,1
140000,ls,21384368,2
140000,content,119716,2
140000,ls,21384368,3
140000,content,119716,3
140000,ls,21384368,4
140000,content,119716,4
140000,ls,24355556,1
140000,content,120144,1
140000,ls,24355556,2
140000,content,120144,2
140000,ls,24355556,3
140000,content,120144,3
140000,ls,24355556,4
140000,content,120144,4
140000,ls,21290794,1
140000,content,119912,1
140000,ls,21290794,2
140000,content,119912,2
140000,ls,21290794,3
140000,content,119912,3
140000,ls,21290794,4
140000,content,119912,4
140000,rlsWithoutGC,7479326,1
140000,rlsWithGC,1185014,1
140000,content,120152,1
140000,rlsWithoutGC,7697588,1
140000,rlsWithGC,1143160,1
140000,content,119624,1
140000,rlsWithoutGC,7138734,1
140000,rlsWithGC,1199758,1
140000,content,120200,1
140000,rlsWithoutGC,8100676,1
140000,rlsWithGC,1165612,1
140000,content,119812,1
140000,rlsWithoutGC,7392458,1
140000,rlsWithGC,1151210,1
140000,content,119392,1
140000,rlsWithoutGC,7786242,1
140000,rlsWithGC,1160830,1
140000,content,119832,1
140000,rlsWithoutGC,8202812,1
140000,rlsWithGC,1196932,1
140000,content,119824,1
140000,rlsWithoutGC,7108882,1
140000,rlsWithGC,1195378,1
140000,content,120260,1
140000,rlsWithoutGC,7417948,1
140000,rlsWithGC,1166924,1
140000,content,119760,1
140000,rlsWithoutGC,7350670,1
140000,rlsWithGC,1202526,1
140000,content,119620,1
140000,rlsWithoutGC,7115476,1
140000,rlsWithGC,1242812,1
140000,content,120652,1
140000,rlsWithoutGC,8181672,1
140000,rlsWithGC,1192932,1
140000,content,120384,1
140000,rlsWithoutGC,7479724,1
140000,rlsWithGC,1232792,1
140000,content,120204,1
140000,rlsWithoutGC,7720236,1
140000,rlsWithGC,1185060,1
140000,content,119610,1
140000,rlsWithoutGC,7381882,1
140000,rlsWithGC,1182294,1
140000,content,119696,1
140000,rlsWithoutGC,7088396,1
140000,rlsWithGC,1198948,1
140000,content,120248,1
140000,rlsWithoutGC,7740930,1
140000,rlsWithGC,1160870,1
140000,content,119960,1
140000,rlsWithoutGC,7212028,1
140000,rlsWithGC,1137152,1
140000,content,119772,1
140000,rlsWithoutGC,13166888,2
140000,rlsWithGC,1271968,2
140000,content,120880,2
140000,rlsWithoutGC,14640398,2
140000,rlsWithGC,1188122,2
140000,content,119924,2
140000,rlsWithoutGC,14015956,2
140000,rlsWithGC,1171028,2
140000,content,119808,2
140000,rlsWithoutGC,13836742,2
140000,rlsWithGC,1175622,2
140000,content,119664,2
140000,rlsWithoutGC,14267376,2
140000,rlsWithGC,1173440,2
140000,content,120128,2
140000,rlsWithoutGC,12979402,2
140000,rlsWithGC,1207010,2
140000,content,119736,2
140000,rlsWithoutGC,14074386,2
140000,rlsWithGC,1212854,2
140000,content,120020,2
140000,rlsWithoutGC,13180874,2
140000,rlsWithGC,1221114,2
140000,content,119400,2
140000,rlsWithoutGC,13534162,2
140000,rlsWithGC,1161850,2
140000,content,119964,2
140000,rlsWithoutGC,13526318,2
140000,rlsWithGC,1222246,2
140000,content,119904,2
140000,rlsWithoutGC,14529620,2
140000,rlsWithGC,1247772,2
140000,content,120120,2
140000,rlsWithoutGC,13115218,2
140000,rlsWithGC,1166850,2
140000,content,120044,2
140000,rlsWithoutGC,13173470,2
140000,rlsWithGC,1216390,2
140000,content,120504,2
140000,rlsWithoutGC,14329412,2
140000,rlsWithGC,1230548,2
140000,content,120096,2
140000,rlsWithoutGC,13058994,2
140000,rlsWithGC,1214322,2
140000,content,119280,2
140000,rlsWithoutGC,13329902,2
140000,rlsWithGC,1268278,2
140000,content,120464,2
140000,rlsWithoutGC,14923298,2
140000,rlsWithGC,1180826,2
140000,content,120204,2
140000,rlsWithoutGC,13316780,2
140000,rlsWithGC,1169100,2
140000,content,120148,2
140000,rlsWithoutGC,19964800,3
140000,rlsWithGC,1235856,3
140000,content,120436,3
140000,rlsWithoutGC,20240028,3
140000,rlsWithGC,1217760,3
140000,content,120388,3
140000,rlsWithoutGC,19762424,3
140000,rlsWithGC,1234724,3
140000,content,119532,3
140000,rlsWithoutGC,19806574,3
140000,rlsWithGC,1186466,3
140000,content,119526,3
140000,rlsWithoutGC,19372712,3
140000,rlsWithGC,1204040,3
140000,content,119990,3
140000,rlsWithoutGC,18974620,3
140000,rlsWithGC,1168148,3
140000,content,120216,3
140000,rlsWithoutGC,19380622,3
140000,rlsWithGC,1220662,3
140000,content,119932,3
140000,rlsWithoutGC,20709612,3
140000,rlsWithGC,1234224,3
140000,content,120426,3
140000,rlsWithoutGC,20604070,3
140000,rlsWithGC,1179754,3
140000,content,120432,3
140000,rlsWithoutGC,19311800,3
140000,rlsWithGC,1205368,3
140000,content,120496,3
140000,rlsWithoutGC,19335134,3
140000,rlsWithGC,1208086,3
140000,content,120140,3
140000,rlsWithoutGC,21126036,3
140000,rlsWithGC,1222600,3
140000,content,120444,3
140000,rlsWithoutGC,19442630,3
140000,rlsWithGC,1165970,3
140000,content,119796,3
140000,rlsWithoutGC,19583972,3
140000,rlsWithGC,1223244,3
140000,content,119436,3
140000,rlsWithoutGC,19274376,3
140000,rlsWithGC,1136536,3
140000,content,119864,3
140000,rlsWithoutGC,20113620,3
140000,rlsWithGC,1203432,3
140000,content,119164,3
140000,rlsWithoutGC,21097850,3
140000,rlsWithGC,1193550,3
140000,content,120544,3
140000,rlsWithoutGC,20456282,3
140000,rlsWithGC,1244670,3
140000,content,120392,3
140000,rlsWithoutGC,25589416,4
140000,rlsWithGC,1157232,4
140000,content,119908,4
140000,rlsWithoutGC,29754040,4
140000,rlsWithGC,1185664,4
140000,content,120048,4
140000,rlsWithoutGC,27799908,4
140000,rlsWithGC,1288476,4
140000,content,120346,4
140000,rlsWithoutGC,25211968,4
140000,rlsWithGC,1166512,4
140000,content,120052,4
140000,rlsWithoutGC,25444038,4
140000,rlsWithGC,1244926,4
140000,content,119800,4
140000,rlsWithoutGC,25771804,4
140000,rlsWithGC,1205556,4
140000,content,119952,4
140000,rlsWithoutGC,25261414,4
140000,rlsWithGC,1225798,4
140000,content,119744,4
140000,rlsWithoutGC,26127528,4
140000,rlsWithGC,1165128,4
140000,content,119812,4
140000,rlsWithoutGC,25401154,4
140000,rlsWithGC,1144522,4
140000,content,119160,4
140000,rlsWithoutGC,28230200,4
140000,rlsWithGC,1181176,4
140000,content,119420,4
140000,rlsWithoutGC,27003894,4
140000,rlsWithGC,1249998,4
140000,content,120196,4
140000,rlsWithoutGC,26572258,4
140000,rlsWithGC,1223754,4
140000,content,119668,4
140000,rlsWithoutGC,24702782,4
140000,rlsWithGC,1211538,4
140000,content,119864,4
140000,rlsWithoutGC,27146326,4
140000,rlsWithGC,1184046,4
140000,content,119488,4
140000,rlsWithoutGC,27960646,4
140000,rlsWithGC,1203198,4
140000,content,120520,4
140000,rlsWithoutGC,26111828,4
140000,rlsWithGC,1211836,4
140000,content,120166,4
140000,rlsWithoutGC,24891334,4
140000,rlsWithGC,1179926,4
140000,content,119636,4
140000,rlsWithoutGC,26272450,4
140000,rlsWithGC,1197034,4
140000,content,120464,4
140000,rlsWithoutGC,27127458,4
140000,rlsWithGC,1205978,4
140000,content,120228,4
140000,rlsWithoutGC,26159710,4
140000,rlsWithGC,1187474,4
140000,content,119200,4
140000,rlsWithoutGC,28681580,4
140000,rlsWithGC,1234756,4
140000,content,119660,4
150000,ls,19750272,1
150000,content,120292,1
150000,ls,19750272,2
150000,content,120292,2
150000,ls,19750272,3
150000,content,120292,3
150000,ls,19750272,4
150000,content,120292,4
150000,ls,22868558,1
150000,content,119476,1
150000,ls,22868558,2
150000,content,119476,2
150000,ls,22868558,3
150000,content,119476,3
150000,ls,22868558,4
150000,content,119476,4
150000,ls,23424216,1
150000,content,119944,1
150000,ls,23424216,2
150000,content,119944,2
150000,ls,23424216,3
150000,content,119944,3
150000,ls,23424216,4
150000,content,119944,4
150000,ls,22830338,1
150000,content,120404,1
150000,ls,22830338,2
150000,content,120404,2
150000,ls,22830338,3
150000,content,120404,3
150000,ls,22830338,4
150000,content,120404,4
150000,ls,22781266,1
150000,content,119848,1
150000,ls,22781266,2
150000,content,119848,2
150000,ls,22781266,3
150000,content,119848,3
150000,ls,22781266,4
150000,content,119848,4
150000,ls,21698956,1
150000,content,120552,1
150000,ls,21698956,2
150000,content,120552,2
150000,ls,21698956,3
150000,content,120552,3
150000,ls,21698956,4
150000,content,120552,4
150000,ls,19999578,1
150000,content,119544,1
150000,ls,19999578,2
150000,content,119544,2
150000,ls,19999578,3
150000,content,119544,3
150000,ls,19999578,4
150000,content,119544,4
150000,ls,19051900,1
150000,content,120004,1
150000,ls,19051900,2
150000,content,120004,2
150000,ls,19051900,3
150000,content,120004,3
150000,ls,19051900,4
150000,content,120004,4
150000,ls,22014944,1
150000,content,120244,1
150000,ls,22014944,2
150000,content,120244,2
150000,ls,22014944,3
150000,content,120244,3
150000,ls,22014944,4
150000,content,120244,4
150000,ls,22665640,1
150000,content,120648,1
150000,ls,22665640,2
150000,content,120648,2
150000,ls,22665640,3
150000,content,120648,3
150000,ls,22665640,4
150000,content,120648,4
150000,ls,21994870,1
150000,content,119180,1
150000,ls,21994870,2
150000,content,119180,2
150000,ls,21994870,3
150000,content,119180,3
150000,ls,21994870,4
150000,content,119180,4
150000,ls,21283978,1
150000,content,120072,1
150000,ls,21283978,2
150000,content,120072,2
150000,ls,21283978,3
150000,content,120072,3
150000,ls,21283978,4
150000,content,120072,4
150000,ls,24848492,1
150000,content,120472,1
150000,ls,24848492,2
150000,content,120472,2
150000,ls,24848492,3
150000,content,120472,3
150000,ls,24848492,4
150000,content,120472,4
150000,ls,22410954,1
150000,content,118852,1
150000,ls,22410954,2
150000,content,118852,2
150000,ls,22410954,3
150000,content,118852,3
150000,ls,22410954,4
150000,content,118852,4
150000,ls,21467744,1
150000,content,120094,1
150000,ls,21467744,2
150000,content,120094,2
150000,ls,21467744,3
150000,content,120094,3
150000,ls,21467744,4
150000,content,120094,4
150000,ls,22016126,1
150000,content,119596,1
150000,ls,22016126,2
150000,content,119596,2
150000,ls,22016126,3
150000,content,119596,3
150000,ls,22016126,4
150000,content,119596,4
150000,ls,25150490,1
150000,content,120284,1
150000,ls,25150490,2
150000,content,120284,2
150000,ls,25150490,3
150000,content,120284,3
150000,ls,25150490,4
150000,content,120284,4
150000,ls,21909570,1
150000,content,119708,1
150000,ls,21909570,2
150000,content,119708,2
150000,ls,21909570,3
150000,content,119708,3
150000,ls,21909570,4
150000,content,119708,4
150000,rlsWithoutGC,7977008,1
150000,rlsWithGC,1682696,1
150000,content,119756,1
151000,rlsWithoutGC,7089006,1
151000,rlsWithGC,121454,1
150000,rlsWithoutGC,8223662,1
150000,rlsWithGC,1669234,1
150000,content,120020,1
151000,rlsWithoutGC,7343302,1
151000,rlsWithGC,121728,1
150000,rlsWithoutGC,7662892,1
150000,rlsWithGC,1723916,1
150000,content,120196,1
151000,rlsWithoutGC,6751114,1
151000,rlsWithGC,121904,1
150000,rlsWithoutGC,8629054,1
150000,rlsWithGC,1693990,1
150000,content,119640,1
151000,rlsWithoutGC,7736432,1
151000,rlsWithGC,121326,1
150000,rlsWithoutGC,7897606,1
150000,rlsWithGC,1656358,1
150000,content,119096,1
151000,rlsWithoutGC,7024366,1
151000,rlsWithGC,120794,1
150000,rlsWithoutGC,8285750,1
150000,rlsWithGC,1660338,1
150000,content,119700,1
151000,rlsWithoutGC,7411976,1
151000,rlsWithGC,121386,1
150000,rlsWithoutGC,8742330,1
150000,rlsWithGC,1736450,1
150000,content,119768,1
151000,rlsWithoutGC,7823962,1
151000,rlsWithGC,121466,1
150000,rlsWithoutGC,7622238,1
150000,rlsWithGC,1708734,1
150000,content,120108,1
151000,rlsWithoutGC,6717728,1
151000,rlsWithGC,121818,1
150000,rlsWithoutGC,7908562,1
150000,rlsWithGC,1657538,1
150000,content,119384,1
151000,rlsWithoutGC,7034326,1
151000,rlsWithGC,121082,1
150000,rlsWithoutGC,7830204,1
150000,rlsWithGC,1682060,1
150000,content,119440,1
151000,rlsWithoutGC,6943908,1
151000,rlsWithGC,121126,1
150000,rlsWithoutGC,7625104,1
150000,rlsWithGC,1752440,1
150000,content,120448,1
151000,rlsWithoutGC,6696962,1
151000,rlsWithGC,122146,1
150000,rlsWithoutGC,8689782,1
150000,rlsWithGC,1701042,1
150000,content,120448,1
151000,rlsWithoutGC,7790722,1
151000,rlsWithGC,122146,1
150000,rlsWithoutGC,7989040,1
150000,rlsWithGC,1742108,1
150000,content,120256,1
151000,rlsWithoutGC,7067678,1
151000,rlsWithGC,121964,1
150000,rlsWithoutGC,8216868,1
150000,rlsWithGC,1681692,1
150000,content,119434,1
151000,rlsWithoutGC,7328174,1
151000,rlsWithGC,121144,1
150000,rlsWithoutGC,7887156,1
150000,rlsWithGC,1687568,1
150000,content,119588,1
151000,rlsWithoutGC,6996382,1
151000,rlsWithGC,121286,1
150000,rlsWithoutGC,7583498,1
150000,rlsWithGC,1694050,1
150000,content,120144,1
151000,rlsWithoutGC,6686932,1
151000,rlsWithGC,121854,1
150000,rlsWithoutGC,8331584,1
